,0.09,0.092,0.094,0.096,0.098,0.09999999999999999,0.102,0.104,0.106,0.108,0.11
8,79.58333333333333,78.03333333333333,76.87,75.33333333333333,73.49333333333334,72.45666666666666,71.23,69.54333333333334,68.22333333333333,66.18,64.50666666666666
12,81.74333333333334,79.77666666666666,78.34666666666666,76.37333333333333,74.25333333333334,72.81,70.52000000000001,68.30666666666667,66.58,64.26666666666667,62.45333333333334
16,83.68666666666667,81.55,79.44333333333333,77.05666666666666,74.57000000000001,72.61333333333333,69.95666666666666,67.49333333333334,64.54666666666667,62.596666666666664,60.443333333333335
20,85.40333333333334,82.92,80.42666666666666,78.22,75.25333333333334,72.38,69.77,66.44333333333333,64.11666666666666,61.093333333333334,58.57
