,0.09,0.092,0.094,0.096,0.098,0.09999999999999999,0.102,0.104,0.106,0.108,0.11
8,80.22,79.01333333333334,77.53999999999999,76.02666666666667,74.72999999999999,72.84666666666666,71.79333333333334,70.17,68.82333333333334,67.16,65.40666666666667
12,82.62,79.90666666666667,78.62333333333333,76.74666666666667,74.87,72.55,71.29666666666667,69.04,67.09,64.77666666666667,62.46000000000001
16,84.56666666666666,81.86,79.65666666666667,77.66,75.53666666666666,73.35333333333334,70.30333333333333,68.53666666666666,66.01,63.42666666666666,60.943333333333335
20,85.51333333333334,83.57333333333334,80.78333333333333,77.90666666666667,75.26666666666667,72.94,70.12,67.23333333333333,64.4,61.49333333333333,58.93666666666667
