,0.09,0.092,0.094,0.096,0.098,0.09999999999999999,0.102,0.104,0.106,0.108,0.11
8,81.02333333333334,80.34666666666666,78.35666666666667,76.91333333333333,75.35666666666667,74.05666666666667,72.09,70.73333333333333,69.61333333333334,67.77,66.25999999999999
12,82.07,80.12,78.95666666666666,76.93666666666667,74.66000000000001,72.86333333333333,70.44333333333334,68.71333333333334,66.48666666666668,64.44,62.60333333333333
16,83.72333333333334,81.66,79.57666666666667,77.04333333333334,74.86666666666667,72.75666666666667,70.17333333333333,67.43,65.46666666666667,62.7,60.73
20,84.89,83.02000000000001,80.64,77.96666666666667,75.53999999999999,72.34,69.70666666666666,66.71666666666667,63.79,61.38,57.74333333333333
