,0.09,0.092,0.094,0.096,0.098,0.09999999999999999,0.102,0.104,0.106,0.108,0.11
8,78.51,77.27000000000001,75.91,74.86666666666667,72.54,71.20333333333333,70.04,68.04333333333334,67.03,65.65666666666667,63.27
12,80.38666666666666,78.74666666666667,76.70333333333333,75.01333333333334,72.55,70.45666666666666,68.40666666666667,66.18666666666667,64.67,62.46666666666667,60.61666666666666
16,82.08333333333333,79.64333333333333,77.32,74.81333333333333,72.18333333333334,70.18333333333334,67.41666666666667,64.07000000000001,62.11,59.81999999999999,57.06
20,83.13666666666667,80.25666666666666,77.88666666666667,75.14666666666666,72.27333333333334,69.76333333333334,66.0,63.18333333333334,60.806666666666665,57.54333333333334,54.876666666666665
